id,AZ,non,non,non,EL,non,non,non,non;;;;;
4037771705,-33.9553891142007,0,0,0;;;4037771462,-37.4742873561832,0,0,0;;
4037771705,-34.017500199749,0,0,0;;;4037771462,-37.5937255606812,0,0,0;;
4037771705,-34.0857096604659,0,0,0;;;4037771462,-37.7261185046282,0,0,0;;
4037771705,-34.1490609327033,0,0,0;;;4037771462,-37.8487888488746,0,0,0;;
4037771705,-34.2191456598612,0,0,0;;;4037771462,-37.9713111236008,0,0,0;;
4037771705,-34.2838372016298,0,0,0;;;4037771462,-38.0945173942106,0,0,0;;
4037771705,-34.3555965329138,0,0,0;;;4037771462,-38.232464244304,0,0,0;;
4037771705,-34.4225095274593,0,0,0;;;4037771462,-38.3600945997581,0,0,0;;
4037771705,-34.4950821382693,0,0,0;;;4037771462,-38.4897287570654,0,0,0;;
4037771705,-34.562329216805,0,0,0;;;4037771462,-38.6210357816174,0,0,0;;
4037771705,-34.6365756123495,0,0,0;;;4037771462,-38.7662252709353,0,0,0;;
4037771705,-34.7056879969473,0,0,0;;;4037771462,-38.9009254297513,0,0,0;;
4037771705,-34.7815710867643,0,0,0;;;4037771462,-39.0374266473079,0,0,0;;
4037771705,-34.8528774989397,0,0,0;;;4037771462,-39.176821370856,0,0,0;;
4037771705,-34.9313668271541,0,0,0;;;4037771462,-39.3309481209878,0,0,0;;
4037771705,-35.0047308584852,0,0,0;;;4037771462,-39.4721861173796,0,0,0;;
4037771705,-35.0847084140055,0,0,0;;;4037771462,-39.6164445580635,0,0,0;;
4037771705,-35.1599653931694,0,0,0;;;4037771462,-39.7629069142548,0,0,0;;
4037771705,-35.241988022492,0,0,0;;;4037771462,-39.9261012275937,0,0,0;;
4037771705,-35.3189670045331,0,0,0;;;4037771462,-40.0783220417431,0,0,0;;
4037771705,-35.4039494655054,0,0,0;;;4037771462,-40.2315052441382,0,0,0;;
4037771705,-35.4826085709043,0,0,0;;;4037771462,-40.3879382189093,0,0,0;;
4037771705,-35.5686789175654,0,0,0;;;4037771462,-40.5590995300699,0,0,0;;
4037771705,-35.648975953141,0,0,0;;;4037771462,-40.7195805589719,0,0,0;;
4037771705,-35.737224041647,0,0,0;;;4037771462,-40.8825913401785,0,0,0;;
4037771705,-35.819197411877,0,0,0;;;4037771462,-41.0492014384164,0,0,0;;
4037771705,-35.9084179476731,0,0,0;;;4037771462,-41.2328277011192,0,0,0;;
4037771705,-35.992431630488,0,0,0;;;4037771462,-41.4051181179897,0,0,0;;
4037771705,-36.0845535613621,0,0,0;;;4037771462,-41.5797079195519,0,0,0;;
4037771705,-36.1701530951078,0,0,0;;;4037771462,-41.7575030527303,0,0,0;;
4037771705,-36.264547321949,0,0,0;;;4037771462,-41.9549659258302,0,0,0;;
4037771705,-36.3525917652691,0,0,0;;;4037771462,-42.1391231370628,0,0,0;;
4037771705,-36.449423188276,0,0,0;;;4037771462,-42.327671161671,0,0,0;;
4037771705,-36.5397753048203,0,0,0;;;4037771462,-42.5164802197812,0,0,0;;
4037771705,-36.6384714841868,0,0,0;;;4037771462,-42.7277359077304,0,0,0;;
4037771705,-36.7307751058206,0,0,0;;;4037771462,-42.9249254130105,0,0,0;;
4037771705,-36.8319050936827,0,0,0;;;4037771462,-43.1244211349549,0,0,0;;
4037771705,-36.926720846731,0,0,0;;;4037771462,-43.3276554110942,0,0,0;;
4037771705,-37.0310508442793,0,0,0;;;4037771462,-43.5517226520267,0,0,0;;
4037771705,-37.1270780776003,0,0,0;;;4037771462,-43.763726201969,0,0,0;;
4037771705,-37.2323582864204,0,0,0;;;4037771462,-43.9788751031236,0,0,0;;
4037771705,-37.3308520358938,0,0,0;;;4037771462,-44.198132794278,0,0,0;;
4037771705,-37.438902807458,0,0,0;;;4037771462,-44.4414624920258,0,0,0;;
4037771705,-37.5395993462285,0,0,0;;;4037771462,-44.6703617492162,0,0,0;;
4037771705,-37.6506884598929,0,0,0;;;4037771462,-44.9021851784699,0,0,0;;
4037771705,-37.754707831965,0,0,0;;;4037771462,-45.1400575261679,0,0,0;;
4037771705,-37.8688965432249,0,0,0;;;4037771462,-45.4039692852526,0,0,0;;
4037771705,-37.9760276541756,0,0,0;;;4037771462,-45.6515162792121,0,0,0;;
4037771705,-38.0938454828565,0,0,0;;;4037771462,-45.9039343550807,0,0,0;;
4037771705,-38.2043082110001,0,0,0;;;4037771462,-46.1607507521235,0,0,0;;
4037771705,-38.3264332519956,0,0,0;;;4037771462,-46.4467685190857,0,0,0;;
4037771705,-38.4412775688058,0,0,0;;;4037771462,-46.7140864010695,0,0,0;;
4037771705,-38.5668193955964,0,0,0;;;4037771462,-46.9875274385168,0,0,0;;
4037771705,-38.6831512903158,0,0,0;;;4037771462,-47.2655228927926,0,0,0;;
4037771705,-38.81097596218,0,0,0;;;4037771462,-47.5736649975336,0,0,0;;
4037771705,-38.9300395979677,0,0,0;;;4037771462,-47.862158231106,0,0,0;;
4037771705,-39.0598660354666,0,0,0;;;4037771462,-48.156023204666,0,0,0;;
4037771705,-39.1820243141581,0,0,0;;;4037771462,-48.4584620377699,0,0,0;;
4037771705,-39.3162259047826,0,0,0;;;4037771462,-48.7952710828501,0,0,0;;
4037771705,-39.4410710525647,0,0,0;;;4037771462,-49.1106196521228,0,0,0;;
4037771705,-39.5778783394067,0,0,0;;;4037771462,-49.4296586457791,0,0,0;;
4037771705,-39.7072344140174,0,0,0;;;4037771462,-49.7552483630299,0,0,0;;
4037771705,-39.8501572790099,0,0,0;;;4037771462,-50.1158062710269,0,0,0;;
4037771705,-39.983750104578,0,0,0;;;4037771462,-50.4503877346925,0,0,0;;
4037771705,-40.1308472131056,0,0,0;;;4037771462,-50.7914558347233,0,0,0;;
4037771705,-40.2687741187936,0,0,0;;;4037771462,-51.1377868323336,0,0,0;;
4037771705,-40.4192525419434,0,0,0;;;4037771462,-51.5203991907511,0,0,0;;
4037771705,-40.5598400773189,0,0,0;;;4037771462,-51.8743142024619,0,0,0;;
4037771705,-40.7144852960722,0,0,0;;;4037771462,-52.2290220830973,0,0,0;;
4037771705,-40.8584190578576,0,0,0;;;4037771462,-52.5843604468277,0,0,0;;
4037771705,-41.0172478109502,0,0,0;;;4037771462,-52.9692794050218,0,0,0;;
4037771705,-41.1653879725121,0,0,0;;;4037771462,-53.3176357444408,0,0,0;;
4037771705,-41.3277822944312,0,0,0;;;4037771462,-53.6574122062348,0,0,0;;
4037771705,-41.4795491095239,0,0,0;;;4037771462,-53.9909198659048,0,0,0;;
4037771705,-41.6476298619482,0,0,0;;;4037771462,-54.3359677640045,0,0,0;;
4037771705,-41.8055644333542,0,0,0;;;4037771462,-54.6336112334568,0,0,0;;
4037771705,-41.9796424779671,0,0,0;;;4037771462,-54.9085147515958,0,0,0;;
4037771705,-42.1426458752657,0,0,0;;;4037771462,-55.1588128557768,0,0,0;;
4037771705,-42.3227865739125,0,0,0;;;4037771462,-55.3967253714945,0,0,0;;
4037771705,-42.4919193989508,0,0,0;;;4037771462,-55.5800749605341,0,0,0;;
4037771705,-42.6789237066875,0,0,0;;;4037771462,-55.7246051756104,0,0,0;;
4037771705,-42.8539189080446,0,0,0;;;4037771462,-55.8354749651516,0,0,0;;
4037771705,-43.0476781625621,0,0,0;;;4037771462,-55.909542825876,0,0,0;;
4037771705,-43.2299193282217,0,0,0;;;4037771462,-55.9238347083897,0,0,0;;
4037771705,-43.4301320303637,0,0,0;;;4037771462,-55.8748709048547,0,0,0;;
4037771705,-43.6179829191677,0,0,0;;;4037771462,-55.7844839145977,0,0,0;;
4037771705,-43.8254526725583,0,0,0;;;4037771462,-55.6676234306512,0,0,0;;
4037771705,-44.0205945227791,0,0,0;;;4037771462,-55.5283131062802,0,0,0;;
4037771705,-44.2364363990837,0,0,0;;;4037771462,-55.3627365412169,0,0,0;;
4037771705,-44.4380235338039,0,0,0;;;4037771462,-55.1632124577856,0,0,0;;
4037771705,-44.6631029926035,0,0,0;;;4037771462,-54.9622423699286,0,0,0;;
4037771705,-44.8749343451473,0,0,0;;;4037771462,-54.7470600667221,0,0,0;;
4037771705,-45.1106707580597,0,0,0;;;4037771462,-54.5246230253063,0,0,0;;
4037771705,-45.332642148324,0,0,0;;;4037771462,-54.2719228233052,0,0,0;;
4037771705,-45.5782479051959,0,0,0;;;4037771462,-54.0339204675111,0,0,0;;
4037771705,-45.8108514530379,0,0,0;;;4037771462,-53.7970837309996,0,0,0;;
4037771705,-46.0689440105525,0,0,0;;;4037771462,-53.5586442073906,0,0,0;;
4037771705,-46.3110660440738,0,0,0;;;4037771462,-53.2985209582038,0,0,0;;
4037771705,-46.5802658975895,0,0,0;;;4037771462,-53.0626851801407,0,0,0;;
4037771705,-46.8350613379878,0,0,0;;;4037771462,-52.8297939779673,0,0,0;;
4037771705,-47.1178090309999,0,0,0;;;4037771462,-52.6013824085276,0,0,0;;
4037771705,-47.3835781148093,0,0,0;;;4037771462,-52.3584076299604,0,0,0;;
4037771705,-47.6778831373499,0,0,0;;;4037771462,-52.1407385900087,0,0,0;;
4037771705,-47.9572214029745,0,0,0;;;4037771462,-51.9283238758203,0,0,0;;
4037771705,-48.2672687350212,0,0,0;;;4037771462,-51.7205194730931,0,0,0;;
4037771705,-48.5601141017881,0,0,0;;;4037771462,-51.5011965373671,0,0,0;;
4037771705,-48.8877143911788,0,0,0;;;4037771462,-51.3053832416427,0,0,0;;
4037771705,-49.1973389043093,0,0,0;;;4037771462,-51.1121694320793,0,0,0;;
4037771705,-49.543273158997,0,0,0;;;4037771462,-50.9259816971518,0,0,0;;
4037771705,-49.8720203492528,0,0,0;;;4037771462,-50.7299544211991,0,0,0;;
4037771705,-50.2384057398449,0,0,0;;;4037771462,-50.5561297090551,0,0,0;;
4037771705,-50.5904020849979,0,0,0;;;4037771462,-50.3903996451334,0,0,0;;
4037771705,-50.9844271892539,0,0,0;;;4037771462,-50.2293241006487,0,0,0;;
4037771705,-51.3587836740049,0,0,0;;;4037771462,-50.060359710028,0,0,0;;
4037771705,-51.7784964641465,0,0,0;;;4037771462,-49.9128203235165,0,0,0;;
4037771705,-52.1801878490866,0,0,0;;;4037771462,-49.7702678166185,0,0,0;;
4037771705,-52.6316887761053,0,0,0;;;4037771462,-49.6307412472637,0,0,0;;
4037771705,-53.0668641276694,0,0,0;;;4037771462,-49.484413811473,0,0,0;;
4037771705,-53.5530895334781,0,0,0;;;4037771462,-49.3556310151136,0,0,0;;
4037771705,-54.0231408826535,0,0,0;;;4037771462,-49.2320391371659,0,0,0;;
4037771705,-54.5546291040345,0,0,0;;;4037771462,-49.1117402171967,0,0,0;;
4037771705,-55.068025755272,0,0,0;;;4037771462,-48.9852060515243,0,0,0;;
4037771705,-55.6506784220543,0,0,0;;;4037771462,-48.8726621780652,0,0,0;;
4037771705,-56.2170274600213,0,0,0;;;4037771462,-48.7649748454142,0,0,0;;
4037771705,-56.8675854033678,0,0,0;;;4037771462,-48.6613352656802,0,0,0;;
4037771705,-57.4980146710039,0,0,0;;;4037771462,-48.5537987284548,0,0,0;;
4037771705,-58.2195590019948,0,0,0;;;4037771462,-48.458778396119,0,0,0;;
4037771705,-58.9249143168206,0,0,0;;;4037771462,-48.3692583071438,0,0,0;;
4037771705,-59.7330468342057,0,0,0;;;4037771462,-48.2821570068287,0,0,0;;
4037771705,-60.4978731675988,0,0,0;;;4037771462,-48.1895210873687,0,0,0;;
4037771705,-61.3338003210988,0,0,0;;;4037771462,-48.1066249358149,0,0,0;;
4037771705,-62.083663621679,0,0,0;;;4037771462,-48.028726576847,0,0,0;;
4037771705,-62.8189195295495,0,0,0;;;4037771462,-47.9529702122003,0,0,0;;
4037771705,-63.3924579295886,0,0,0;;;4037771462,-47.8770657545646,0,0,0;;
4037771705,-63.8517952177811,0,0,0;;;4037771462,-47.809784019389,0,0,0;;
4037771705,-64.1146040549327,0,0,0;;;4037771462,-47.7482234999683,0,0,0;;
4037771705,-64.1367066217218,0,0,0;;;4037771462,-47.6892468293896,0,0,0;;
4037771705,-63.92356873008,0,0,0;;;4037771462,-47.627874574632,0,0,0;;
4037771705,-63.5819001523986,0,0,0;;;4037771462,-47.5715020036408,0,0,0;;
4037771705,-63.1718361293915,0,0,0;;;4037771462,-47.5169931918336,0,0,0;;
4037771705,-62.6650766206159,0,0,0;;;4037771462,-47.4684276528972,0,0,0;;
4037771705,-62.1551555362872,0,0,0;;;4037771462,-47.4179268665707,0,0,0;;
4037771705,-61.5747096359571,0,0,0;;;4037771462,-47.3752946849657,0,0,0;;
4037771705,-61.0370216062133,0,0,0;;;4037771462,-47.3365636423259,0,0,0;;
4037771705,-60.4577539328977,0,0,0;;;4037771462,-47.3002586820963,0,0,0;;
4037771705,-59.9252695757908,0,0,0;;;4037771462,-47.2610331754732,0,0,0;;
4037771705,-59.3661804404847,0,0,0;;;4037771462,-47.227983180907,0,0,0;;
4037771705,-58.8636456828267,0,0,0;;;4037771462,-47.1975987366417,0,0,0;;
4037771705,-58.3338264249554,0,0,0;;;4037771462,-47.1679044924455,0,0,0;;
4037771705,-57.8680160334348,0,0,0;;;4037771462,-47.1394761231664,0,0,0;;
4037771705,-57.3836096559701,0,0,0;;;4037771462,-47.1152049109542,0,0,0;;
4037771705,-56.9526981961439,0,0,0;;;4037771462,-47.094167932394,0,0,0;;
4037771705,-56.5056551895618,0,0,0;;;4037771462,-47.0740295032493,0,0,0;;
4037771705,-56.1053724440945,0,0,0;;;4037771462,-47.0550142022435,0,0,0;;
4037771705,-55.6937937292137,0,0,0;;;4037771462,-47.0403385510917,0,0,0;;
4037771705,-55.3272854612319,0,0,0;;;4037771462,-47.0273356050232,0,0,0;;
4037771705,-54.9466652035893,0,0,0;;;4037771462,-47.0190606833497,0,0,0;;
4037771705,-54.6122813688297,0,0,0;;;4037771462,-47.0097225593581,0,0,0;;
4037771705,-54.2617597530012,0,0,0;;;4037771462,-47.0037575402115,0,0,0;;
4037771705,-53.9554533685308,0,0,0;;;4037771462,-46.9969944947627,0,0,0;;
4037771705,-53.6360148621694,0,0,0;;;4037771462,-46.9932522474035,0,0,0;;
4037771705,-53.352411553867,0,0,0;;;4037771462,-46.9912290505041,0,0,0;;
4037771705,-53.0597516112245,0,0,0;;;4037771462,-46.9905420342189,0,0,0;;
4037771705,-52.8023262693139,0,0,0;;;4037771462,-46.9913053890013,0,0,0;;
4037771705,-52.5335251421323,0,0,0;;;4037771462,-46.9937485752277,0,0,0;;
4037771705,-52.296400766671,0,0,0;;;4037771462,-46.998828020663,0,0,0;;
4037771705,-52.0507041122577,0,0,0;;;4037771462,-47.0076955228514,0,0,0;;
4037771705,-51.8315352262972,0,0,0;;;4037771462,-47.0169931841259,0,0,0;;
4037771705,-51.6043523451576,0,0,0;;;4037771462,-47.0279488759043,0,0,0;;
4037771705,-51.4027334463991,0,0,0;;;4037771462,-47.0383043579252,0,0,0;;
4037771705,-51.1932126798227,0,0,0;;;4037771462,-47.0548988517835,0,0,0;;
4037771705,-51.008314901413,0,0,0;;;4037771462,-47.0724111975747,0,0,0;;
4037771705,-50.8160429536936,0,0,0;;;4037771462,-47.0907310653755,0,0,0;;
4037771705,-50.6430758191248,0,0,0;;;4037771462,-47.1111017951108,0,0,0;;
4037771705,-50.4627628965078,0,0,0;;;4037771462,-47.1355943781097,0,0,0;;
4037771705,-50.3028669919192,0,0,0;;;4037771462,-47.1601173023649,0,0,0;;
4037771705,-50.1362525687811,0,0,0;;;4037771462,-47.1839291165244,0,0,0;;
4037771705,-49.9869766248833,0,0,0;;;4037771462,-47.2110158686182,0,0,0;;
4037771705,-49.8324914959581,0,0,0;;;4037771462,-47.2390906087437,0,0,0;;
4037771705,-49.6943861109572,0,0,0;;;4037771462,-47.2689114089104,0,0,0;;
4037771705,-49.5497193755534,0,0,0;;;4037771462,-47.2988349440504,0,0,0;;
4037771705,-49.4216953378458,0,0,0;;;4037771462,-47.3312828626704,0,0,0;;
4037771705,-49.2865174038473,0,0,0;;;4037771462,-47.3681564712348,0,0,0;;
4037771705,-49.1666796207572,0,0,0;;;4037771462,-47.4044267056224,0,0,0;;
4037771705,-49.0402470081075,0,0,0;;;4037771462,-47.4444675070817,0,0,0;;
4037771705,-48.9275298591582,0,0,0;;;4037771462,-47.48307788353,0,0,0;;
4037771705,-48.8109008880192,0,0,0;;;4037771462,-47.527218020648,0,0,0;;
4037771705,-48.7062506330713,0,0,0;;;4037771462,-47.569461937013,0,0,0;;
4037771705,-48.5951703539197,0,0,0;;;4037771462,-47.6135933272454,0,0,0;;
4037771705,-48.4975043118983,0,0,0;;;4037771462,-47.6594751487769,0,0,0;;
4037771705,-48.3936956260943,0,0,0;;;4037771462,-47.7108237580676,0,0,0;;
4037771705,-48.3018754290306,0,0,0;;;4037771462,-47.7601421039254,0,0,0;;
4037771705,-48.2052248184937,0,0,0;;;4037771462,-47.8103712141419,0,0,0;;
4037771705,-48.1189524493627,0,0,0;;;4037771462,-47.8632975634024,0,0,0;;
4037771705,-48.0289805405051,0,0,0;;;4037771462,-47.9221973771021,0,0,0;;
4037771705,-47.9489795225304,0,0,0;;;4037771462,-47.9776073558926,0,0,0;;
4037771705,-47.86524556573,0,0,0;;;4037771462,-48.0356111760908,0,0,0;;
4037771705,-47.7907754655154,0,0,0;;;4037771462,-48.0939616115924,0,0,0;;
4037771705,-47.7110501388676,0,0,0;;;4037771462,-48.1593846508954,0,0,0;;
4037771705,-47.6416113835502,0,0,0;;;4037771462,-48.2212135196875,0,0,0;;
4037771705,-47.5675479104431,0,0,0;;;4037771462,-48.2849031200594,0,0,0;;
4037771705,-47.5005055515007,0,0,0;;;4037771462,-48.3493755772364,0,0,0;;
4037771705,-47.4319551323826,0,0,0;;;4037771462,-48.4222474773263,0,0,0;;
4037771705,-47.3695187566841,0,0,0;;;4037771462,-48.4882502017886,0,0,0;;
4037771705,-47.3034640692345,0,0,0;;;4037771462,-48.5578662688749,0,0,0;;
4037771705,-47.2459765115237,0,0,0;;;4037771462,-48.6291048115285,0,0,0;;
4037771705,-47.1846223907099,0,0,0;;;4037771462,-48.7080921909056,0,0,0;;
4037771705,-47.1302559638224,0,0,0;;;4037771462,-48.7813291926123,0,0,0;;
4037771705,-47.0723481320377,0,0,0;;;4037771462,-48.856418987645,0,0,0;;
4037771705,-47.0226491444343,0,0,0;;;4037771462,-48.9328795265082,0,0,0;;
4037771705,-46.969744028947,0,0,0;;;4037771462,-49.0200413639744,0,0,0;;
4037771705,-46.9232955150018,0,0,0;;;4037771462,-49.0987408115464,0,0,0;;
4037771705,-46.8752738618404,0,0,0;;;4037771462,-49.1790436465595,0,0,0;;
4037771705,-46.8311370725925,0,0,0;;;4037771462,-49.2620289918488,0,0,0;;
4037771705,-46.7854970103341,0,0,0;;;4037771462,-49.3549795984449,0,0,0;;
4037771705,-46.7449873081878,0,0,0;;;4037771462,-49.4412399685415,0,0,0;;
4037771705,-46.7020634865182,0,0,0;;;4037771462,-49.5289790286185,0,0,0;;
4037771705,-46.6646413545279,0,0,0;;;4037771462,-49.6165289379859,0,0,0;;
4037771705,-46.6243585745317,0,0,0;;;4037771462,-49.7145744045571,0,0,0;;
4037771705,-46.5897269528821,0,0,0;;;4037771462,-49.8049219945188,0,0,0;;
4037771705,-46.5546847008019,0,0,0;;;4037771462,-49.8982993045102,0,0,0;;
4037771705,-46.5237513761564,0,0,0;;;4037771462,-49.991936474731,0,0,0;;
4037771705,-46.491766810586,0,0,0;;;4037771462,-50.0930287185972,0,0,0;;
4037771705,-46.4630087385233,0,0,0;;;4037771462,-50.1884145194521,0,0,0;;
4037771705,-46.4331563216859,0,0,0;;;4037771462,-50.2825732300869,0,0,0;;
4037771705,-46.4071058834649,0,0,0;;;4037771462,-50.382218131088,0,0,0;;
4037771705,-46.3814557281515,0,0,0;;;4037771462,-50.4934669682195,0,0,0;;
4037771705,-46.3593462505048,0,0,0;;;4037771462,-50.5943615939602,0,0,0;;
4037771705,-46.3365445058869,0,0,0;;;4037771462,-50.6949802321066,0,0,0;;
4037771705,-46.3167530741848,0,0,0;;;4037771462,-50.7964823571452,0,0,0;;
4037771705,-46.2971840121935,0,0,0;;;4037771462,-50.912003352313,0,0,0;;
4037771705,-46.281022201696,0,0,0;;;4037771462,-51.0177271481484,0,0,0;;
4037771705,-46.2655619678459,0,0,0;;;4037771462,-51.1265353598123,0,0,0;;
4037771705,-46.2528111933,0,0,0;;;4037771462,-51.2352305771085,0,0,0;;
4037771705,-46.2411012191603,0,0,0;;;4037771462,-51.355201605146,0,0,0;;
4037771705,-46.2319417674496,0,0,0;;;4037771462,-51.4656010718005,0,0,0;;
4037771705,-46.2245859737332,0,0,0;;;4037771462,-51.5800756433554,0,0,0;;
4037771705,-46.2175176129288,0,0,0;;;4037771462,-51.6949638321881,0,0,0;;
4037771705,-46.2115790113882,0,0,0;;;4037771462,-51.820305522242,0,0,0;;
4037771705,-46.2080669570948,0,0,0;;;4037771462,-51.9400568734707,0,0,0;;
4037771705,-46.2059604059478,0,0,0;;;4037771462,-52.0579932792879,0,0,0;;
4037771705,-46.20406494663,0,0,0;;;4037771462,-52.1769983265507,0,0,0;;
4037771705,-46.2038192692227,0,0,0;;;4037771462,-52.3073650943777,0,0,0;;
4037771705,-46.2038543655697,0,0,0;;;4037771462,-52.4289328159292,0,0,0;;
4037771705,-46.2055391570186,0,0,0;;;4037771462,-52.5494028895234,0,0,0;;
4037771705,-46.209050189163,0,0,0;;;4037771462,-52.6742837950623,0,0,0;;
4037771705,-46.2137220620386,0,0,0;;;4037771462,-52.8081420518788,0,0,0;;
4037771705,-46.2193456920996,0,0,0;;;4037771462,-52.9325898858056,0,0,0;;
4037771705,-46.226485916992,0,0,0;;;4037771462,-53.0567746360428,0,0,0;;
4037771705,-46.2337376678036,0,0,0;;;4037771462,-53.1839285856385,0,0,0;;
4037771705,-46.2438861976791,0,0,0;;;4037771462,-53.3239639447748,0,0,0;;
4037771705,-46.2553174851337,0,0,0;;;4037771462,-53.4526302005259,0,0,0;;
4037771705,-46.2686376702786,0,0,0;;;4037771462,-53.5847803042565,0,0,0;;
4037771705,-46.2833949698535,0,0,0;;;4037771462,-53.718723652154,0,0,0;;
4037771705,-46.3021165154705,0,0,0;;;4037771462,-53.8661282552014,0,0,0;;
4037771705,-46.3193845854554,0,0,0;;;4037771462,-54.0016928516434,0,0,0;;
4037771705,-46.3387186157525,0,0,0;;;4037771462,-54.137147226385,0,0,0;;
4037771705,-46.3588460398736,0,0,0;;;4037771462,-54.2708638106222,0,0,0;;
4037771705,-46.3829603583252,0,0,0;;;4037771462,-54.4177034140324,0,0,0;;
4037771705,-46.4060640523569,0,0,0;;;4037771462,-54.5520155795574,0,0,0;;
4037771705,-46.4322194549549,0,0,0;;;4037771462,-54.6912155080604,0,0,0;;
4037771705,-46.4585984187463,0,0,0;;;4037771462,-54.8286354638792,0,0,0;;
4037771705,-46.488828687544,0,0,0;;;4037771462,-54.9767791870165,0,0,0;;
4037771705,-46.5170175637123,0,0,0;;;4037771462,-55.1153279857928,0,0,0;;
4037771705,-46.5497527949794,0,0,0;;;4037771462,-55.2534542361034,0,0,0;;
4037771705,-46.5811089067247,0,0,0;;;4037771462,-55.3926075508612,0,0,0;;
4037771705,-46.6164789636412,0,0,0;;;4037771462,-55.5454646772805,0,0,0;;
4037771705,-46.6514023859019,0,0,0;;;4037771462,-55.6837026528938,0,0,0;;
4037771705,-46.6896210063536,0,0,0;;;4037771462,-55.8231211534407,0,0,0;;
4037771705,-46.7261820301048,0,0,0;;;4037771462,-55.9604179640044,0,0,0;;
4037771705,-46.7663792474965,0,0,0;;;4037771462,-56.1123467810105,0,0,0;;
4037771705,-46.8054844030968,0,0,0;;;4037771462,-56.2494530110021,0,0,0;;
4037771705,-46.8491504672679,0,0,0;;;4037771462,-56.3875195577169,0,0,0;;
4037771705,-46.8907577837219,0,0,0;;;4037771462,-56.5290750624181,0,0,0;;
4037771705,-46.9383688282489,0,0,0;;;4037771462,-56.6777478153047,0,0,0;;
4037771705,-46.9827481809652,0,0,0;;;4037771462,-56.8189457794835,0,0,0;;
4037771705,-47.0308675501936,0,0,0;;;4037771462,-56.9592294862609,0,0,0;;
4037771705,-47.0757620690121,0,0,0;;;4037771462,-57.0987604688417,0,0,0;;
4037771705,-47.1267034526735,0,0,0;;;4037771462,-57.2531244555538,0,0,0;;
4037771705,-47.1757077433903,0,0,0;;;4037771462,-57.3878902655194,0,0,0;;
4037771705,-47.228425061152,0,0,0;;;4037771462,-57.5242666531625,0,0,0;;
4037771705,-47.2801929518646,0,0,0;;;4037771462,-57.6613841497432,0,0,0;;
4037771705,-47.3381481243439,0,0,0;;;4037771462,-57.8099802828078,0,0,0;;
4037771705,-47.3910991669564,0,0,0;;;4037771462,-57.9447132161871,0,0,0;;
4037771705,-47.4518678556013,0,0,0;;;4037771462,-58.0806111982221,0,0,0;;
4037771705,-47.5091074207467,0,0,0;;;4037771462,-58.2110264087667,0,0,0;;
4037771705,-47.5723946606867,0,0,0;;;4037771462,-58.3568381491488,0,0,0;;
4037771705,-47.6325463771721,0,0,0;;;4037771462,-58.4860505845112,0,0,0;;
4037771705,-47.698868636328,0,0,0;;;4037771462,-58.6113942315608,0,0,0;;
4037771705,-47.760619455046,0,0,0;;;4037771462,-58.7393112137182,0,0,0;;
4037771705,-47.8292424857302,0,0,0;;;4037771462,-58.8763351806278,0,0,0;;
4037771705,-47.8935078198659,0,0,0;;;4037771462,-59.0062652476617,0,0,0;;
4037771705,-47.9637947551271,0,0,0;;;4037771462,-59.1315255085286,0,0,0;;
4037771705,-48.0295001933858,0,0,0;;;4037771462,-59.254545267763,0,0,0;;
4037771705,-48.101948800102,0,0,0;;;4037771462,-59.3936449935381,0,0,0;;
4037771705,-48.1694598588615,0,0,0;;;4037771462,-59.5228842696745,0,0,0;;
4037771705,-48.2434453987049,0,0,0;;;4037771462,-59.6447324150992,0,0,0;;
4037771705,-48.3117117436584,0,0,0;;;4037771462,-59.7734671868857,0,0,0;;
4037771705,-48.3883232364798,0,0,0;;;4037771462,-59.9113998743898,0,0,0;;
4037771705,-48.4616557849255,0,0,0;;;4037771462,-60.0361205642425,0,0,0;;
4037771705,-48.5402043503825,0,0,0;;;4037771462,-60.1610933404197,0,0,0;;
4037771705,-48.6132611442899,0,0,0;;;4037771462,-60.2871848626617,0,0,0;;
4037771705,-48.6950223562528,0,0,0;;;4037771462,-60.4237311505591,0,0,0;;
4037771705,-48.7707191134012,0,0,0;;;4037771462,-60.5469949246875,0,0,0;;
4037771705,-48.8532689642654,0,0,0;;;4037771462,-60.6731396277453,0,0,0;;
4037771705,-48.9313725249827,0,0,0;;;4037771462,-60.8028279366872,0,0,0;;
4037771705,-49.0174115739897,0,0,0;;;4037771462,-60.933341756595,0,0,0;;
4037771705,-49.0967671471951,0,0,0;;;4037771462,-61.0565900083967,0,0,0;;
4037771705,-49.182193538849,0,0,0;;;4037771462,-61.1818078315623,0,0,0;;
4037771705,-49.2642241555389,0,0,0;;;4037771462,-61.3048896975369,0,0,0;;
4037771705,-49.3543982441551,0,0,0;;;4037771462,-61.4406126077559,0,0,0;;
4037771705,-49.4382830721035,0,0,0;;;4037771462,-61.565195988822,0,0,0;;
4037771705,-49.5320938758869,0,0,0;;;4037771462,-61.6862025803206,0,0,0;;
4037771705,-49.6182410240781,0,0,0;;;4037771462,-61.8120721157402,0,0,0;;
4037771705,-49.7116610721648,0,0,0;;;4037771462,-61.9442745076937,0,0,0;;
4037771705,-49.8001478193433,0,0,0;;;4037771462,-62.0689858696998,0,0,0;;
4037771705,-49.897972005732,0,0,0;;;4037771462,-62.1930970467536,0,0,0;;
4037771705,-49.9874649101527,0,0,0;;;4037771462,-62.3141050560637,0,0,0;;
4037771705,-50.0845256342527,0,0,0;;;4037771462,-62.4479008197155,0,0,0;;
